route_long_name,route_short_name,agency_id,route_type,route_id,total_stops,avg_stop_lat,avg_stop_lon
Kottigepalya ⇔ KR Pura Railway Station,501-L,1,3,501-L,9360,12.988787012820513,77.58021691025641
Kuduregere Colony ⇔ Kempegowda Bus Station,283-B,1,3,283-B KBS-KDGC,9360,12.988787012820513,77.58021691025641
Kuduregere Colony ⇔ Patalamma Temple,KDGC-PTML,1,3,KDGC-PTML,9360,12.988787012820513,77.58021691025641
Kuduregere Madanayakanahalli ⇔ Kempegowda Bus Station,257-D,1,3,257-D KDG-KBS,9360,12.988787012820513,77.58021691025641
Kuguru ⇔ Anekal,3F-5 ANK-KGR,1,3,3F-5 ANK-KGR,9360,12.988787012820513,77.58021691025641
Kumbalagodu ⇔ Hebbala Bridge,501-CH,1,3,501-CH,9360,12.988787012820513,77.58021691025641
Kumbalagodu ⇔ KR Pura Railway Station,501-CH,1,3,501-CH KMG-KRPRS,9360,12.988787012820513,77.58021691025641
Kumbalagodu ⇔ Yeshawanthapura Bus Station,401-ZA,1,3,401-ZA,9360,12.988787012820513,77.58021691025641
Kundana Circle ⇔ Hebbala Bridge,298-E,1,3,298-E HBLB-KND,9360,12.988787012820513,77.58021691025641
Kurubarapalya ⇔ Kempegowda Bus Station,227-H,1,3,227-H KPL-KMT-KBS,9360,12.988787012820513,77.58021691025641
Kuvempunagara ( BTM Layout) ⇔ Beguru,293-BC,1,3,293-BC BTM-BGR,9360,12.988787012820513,77.58021691025641
Kuvempunagara ( BTM Layout) ⇔ Kempegowda International Airport,KIA-8A,1,3,KIA-8A,9360,12.988787012820513,77.58021691025641
Kuvempunagara Bus Station(BTM Layout) ⇔ Shivajinagara Bus Station,362-B,1,3,362-B,9360,12.988787012820513,77.58021691025641
Kuvempunagara Bus station (BTM Layout) ⇔ Hebbala Bridge,501-BH,1,3,501-BH BTM-BSK-HBLB,9360,12.988787012820513,77.58021691025641
Kuvempunagara Bus station (BTM Layout) ⇔ Kadugodi Bus Station,V-500FA,1,3,V-500FA,9360,12.988787012820513,77.58021691025641
Kuvempunagara Bus station (BTM Layout) ⇔ Yeshawanthapura Bus Station,410-FA,1,3,410-FA BTM-YTTMC,9360,12.988787012820513,77.58021691025641
Laggere New Bus Stand ⇔ Chikka Banavara,248-AA,1,3,248-AA,9360,12.988787012820513,77.58021691025641
Laggere New Bus Stand ⇔ Jakkur Layout  Shanimahatma Temple,MF-28,1,3,MF-28 JKLO-YBS-LGR,9360,12.988787012820513,77.58021691025641
Laggere New Bus Stand ⇔ Nagasandra Metro Staiton,MF-24,1,3,MF-24 LGR-NGMS,9360,12.988787012820513,77.58021691025641
Laggere New Bus Stand ⇔ Peenya 2nd Stage,252 LGR-PSS,1,3,252 LGR-PSS,9360,12.988787012820513,77.58021691025641
Lingadeeranahalli ⇔ Kengeri Bus Station,502-M,1,3,502-M,9360,12.988787012820513,77.58021691025641
Lingarajapura Indira Canteen ⇔ Shivajinagara Bus Station,293 LHIC-SBS,1,3,293 LHIC-SBS,9360,12.988787012820513,77.58021691025641
MG Road Metro Station ⇔ 5th Phase Yelahanka New Town,G-9,1,3,G-9,9360,12.988787012820513,77.58021691025641
MG Road Metro Station ⇔ Kodigehalli Canara Bank Colony,288-J,1,3,288-J MGRMS-CBL,9360,12.988787012820513,77.58021691025641
MG Road Metro Station ⇔ NCBS College,288-J,1,3,288-J MGRMS-NCBS,9360,12.988787012820513,77.58021691025641
MG Road Metro Station ⇔ Nelamangala Bus Station,G-8,1,3,G-8,9360,12.988787012820513,77.58021691025641
MS Palya ⇔ Bagalur,289-AA,1,3,289-AA MSP-BGR,9360,12.988787012820513,77.58021691025641
MS Palya ⇔ Jalahalli Cross Metro Station Arrival,MF-23E,1,3,MF-23E,9360,12.988787012820513,77.58021691025641
MS Palya ⇔ Laggere New Bus Stand,MF-23E,1,3,MF-23E MSP-LGR,9360,12.988787012820513,77.58021691025641
Madanayakanahalli ⇔ Kadabagere Cross,BC-7A,1,3,BC-7A,9360,12.988787012820513,77.58021691025641
Madanayakanahalli ⇔ Laggere New Bus Stand,MF-29,1,3,MF-29 MNH-LGR,9360,12.988787012820513,77.58021691025641
Madavara Metro Station ⇔ Kadabagere Cross,MF-51,1,3,MF-51,9360,12.988787012820513,77.58021691025641
Madavara Metro Station ⇔ Tavarekere,MF-52,1,3,MF-52,9360,12.988787012820513,77.58021691025641
Madavara NICE Road ⇔ Bommasandra,NICE-10E,1,3,NICE-10E,9360,12.988787012820513,77.58021691025641
Madavara NICE Road ⇔ Electronic City 378,NICE-10,1,3,NICE-10,9360,12.988787012820513,77.58021691025641
Madhavan Park ⇔ Banashankari Bus Station,13 MDP-BSK,1,3,13 MDP-BSK,9360,12.988787012820513,77.58021691025641
Madhugirihalli ⇔ Kempegowda Bus Station,266-E,1,3,266-E KBS-MGH,9360,12.988787012820513,77.58021691025641
Magadi Road TollGate ⇔ IIHS Sadashivanagara,MRTG-IIHS,1,3,MRTG-IIHS,9360,12.988787012820513,77.58021691025641
Magadi Road Tollgate ⇔ Jalahalli Cross,248-G,1,3,248-G,9360,12.988787012820513,77.58021691025641
Magadi Road Tollgate ⇔ Nelamangala Bus Station,248-G,1,3,248-G MRTG-JHC-NMG,9360,12.988787012820513,77.58021691025641
Magadi ⇔ Magadi Road TollGate,240-MD,1,3,240-MD,9360,12.988787012820513,77.58021691025641
Mahalakshmi Layout ⇔ NR Colony,77-B,1,3,77-B,9360,12.988787012820513,77.58021691025641
Mallasandra Bus Stand (Charging Point) ⇔ Bone Mill,253-J,1,3,253-J MLS-BNM,9360,12.988787012820513,77.58021691025641
Mallasandra Bus Stand (Charging Point) ⇔ Kempegowda Bus Station,253-J,1,3,253-J KBS-MLS,9360,12.988787012820513,77.58021691025641
Malleshwara Bus Stand ⇔ BEML Layout 5th stage,401-N,1,3,401-N MBS-BEML5,9360,12.988787012820513,77.58021691025641
Malleshwara Bus Stand ⇔ Banashankari Bus Station,401-N,1,3,401-N,9360,12.988787012820513,77.58021691025641
Malleshwara Bus Stand ⇔ Bapuji Layout Saraswathi Nagara,75-F,1,3,75-F,9360,12.988787012820513,77.58021691025641
Malleshwara Bus Stand ⇔ GKW Layout,75-E,1,3,75-E,9360,12.988787012820513,77.58021691025641
Malya Adhithi School ⇔ Allalasandra,MADT-ALS,1,3,MADT-ALS,9360,12.988787012820513,77.58021691025641
Malya Adhithi School ⇔ Atturu,ADT-ATR,1,3,ADT-ATR,9360,12.988787012820513,77.58021691025641
Malya Adhithi School ⇔ Doddaballapura Bus Stand,285-M,1,3,285-M MADT-DBP,9360,12.988787012820513,77.58021691025641
Malya Adhithi School ⇔ Goraguntepalya,MADT-HBLB-GGP,1,3,MADT-HBLB-GGP,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Bommenahalli,318-A,1,3,318-A MDR-BMH,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Budigere,316,1,3,316 MDR-HDH-BDG,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Chikka Thirupathi,304-V,1,3,304-V MDR-CKT,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Chowdeshwarinagara JP Park,500-Q,1,3,500-Q MDR-CJP,9360,12.988787012820513,77.58021691025641
Mandur ⇔ HAL ARDC,316,1,3,316 MDR-HAL ARDC,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Hosakote Bus Station (TTMC),316,1,3,316 MDR-HSK TTMC,9360,12.988787012820513,77.58021691025641
Mandur ⇔ KR Market,319,1,3,319 MDR-KDG-KMT,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Kadugodi Metro Station,MF-1K,1,3,MF-1K MDR-KDGMS,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Pura,306-M,1,3,306-M MDR-PURA,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Rampura,MDR-AVLH-RMP,1,3,MDR-AVLH-RMP,9360,12.988787012820513,77.58021691025641
Mandur ⇔ Veeranahalli,307-A,1,3,307-A MDR-VRH,9360,12.988787012820513,77.58021691025641
Marathahalli Bridge ⇔ Kengeri Bus Station,502-A,1,3,502-A,9360,12.988787012820513,77.58021691025641
Marathahalli Bridge ⇔ Peenya 2nd Stage,MBS-17,1,3,MBS-17 MRHB-HBL-PSS,9360,12.988787012820513,77.58021691025641
Marathahalli ⇔ Kadugodi Bus Station,MF-3,1,3,MF-3,9360,12.988787012820513,77.58021691025641
Marathahalli ⇔ Kadugodi Bus Station,MF-4,1,3,MF-4,9360,12.988787012820513,77.58021691025641
Mayasandra ⇔ Shivajinagara Bus Station,227-A,1,3,227-A SBS-MYS,9360,12.988787012820513,77.58021691025641
Mayohall ⇔ Army Public School Kamaraja Road,MGR-APS,1,3,MGR-APS,9360,12.988787012820513,77.58021691025641
Mayohall ⇔ Nandini Layout Bus Stand,79-E,1,3,79-E MYH-SBS-NLO,9360,12.988787012820513,77.58021691025641
Mayohall ⇔ Sarjapura,G-2,1,3,G-2,9360,12.988787012820513,77.58021691025641
Mayohall ⇔ Shanthinagara Bus Station,G-2 MH-SNBS,1,3,G-2 MH-SNBS,9360,12.988787012820513,77.58021691025641
Mayohall ⇔ Shanthinagara Bus Station,MYH-SNBS,1,3,MYH-SNBS,9360,12.988787012820513,77.58021691025641
Meesaganahalli ⇔ Depot-52 Huttanahalli,D52-MGH,1,3,D52-MGH,9360,12.988787012820513,77.58021691025641
Meesaganahalli ⇔ Hebbala Bridge,282-B,1,3,282-B HBLB-MGH,9360,12.988787012820513,77.58021691025641
Meesaganahalli ⇔ Kempegowda Bus Station,282-B,1,3,282-B KBS-MGH,9360,12.988787012820513,77.58021691025641
Miranda School ⇔ Shivajinagara Bus Station,139-MRS-SBS,1,3,139-MRS-SBS,9360,12.988787012820513,77.58021691025641
Modi Garden ⇔ Shivajinagara Bus Station,112-A,1,3,112-A SBS-MDG,9360,12.988787012820513,77.58021691025641
Modi Garden ⇔ Shivajinagara Bus Station,112A MDG-SBS,1,3,112A MDG-SBS,9360,12.988787012820513,77.58021691025641
Muthurayanagudipalya ⇔ Kempegowda Bus Station,231-C,1,3,231-C MRGP-KMT-KBS,9360,12.988787012820513,77.58021691025641
Muthyalanagara ⇔ Kempegowda Bus Station,271-K,1,3,271-K MTK-VSD-KBS,9360,12.988787012820513,77.58021691025641
Muthyalanagara ⇔ Yeshawanthapura Bus Station,271-K,1,3,271-K MTNR-YTTMC,9360,12.988787012820513,77.58021691025641
Mylanahalli ⇔ Kempegowda Bus Station,281-H,1,3,281-H MYLH-KBS,9360,12.988787012820513,77.58021691025641
Mylanahalli ⇔ Shivajinagara Bus Station,291-L,1,3,291-L,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ BEL Factory,K-2 MRBS-BEL,1,3,K-2 MRBS-BEL,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Banashankari Bus Station,410-FA,1,3,410-FA MRBS-BSK,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Chikka Banavara,248-N,1,3,248-N,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Hebbala,K-2,1,3,K-2,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Hesaraghatta,248-BA,1,3,248-BA,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Hoskerehalli,43-C,1,3,43-C MRBS-HSKH,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Kanasawadi,248-Z,1,3,248-Z,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Kempegowda International Airport,KIA-10,1,3,KIA-10,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Malleshwara Bus Stand,75-H,1,3,75-H,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Mysore Road Bus Station,MF-47,1,3,MF-47,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Mysore Road Bus Station,MF-47A,1,3,MF-47A,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Sri Mata Amritanandamayi Ashram,MRBS-BUCG-SMA,1,3,MRBS-BUCG-SMA,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Tavarekere,221-A,1,3,221-A,9360,12.988787012820513,77.58021691025641
Mysore Road Bus Station ⇔ Yelahanka Old Town,401-BB,1,3,401-BB,9360,12.988787012820513,77.58021691025641
Mysore Road Metro Station ⇔ KR Pura Railway Station,500-LA,1,3,500-LA,9360,12.988787012820513,77.58021691025641
Mysore Road Metro Station ⇔ Yeshawanthapura Bus Station,410-FG,1,3,410-FG MRMS-YTTMC,9360,12.988787012820513,77.58021691025641
NES Office ⇔ Doddaballapura Bus Stand,285-MC,1,3,285-MC,9360,12.988787012820513,77.58021691025641
NES Office ⇔ Hesaraghatta,405,1,3,405,9360,12.988787012820513,77.58021691025641
NES Office ⇔ NES Office,CHAKRA-17,1,3,CHAKRA-17,9360,12.988787012820513,77.58021691025641
NES Office ⇔ NES Office,CHAKRA-17A,1,3,CHAKRA-17A,9360,12.988787012820513,77.58021691025641
NES Office ⇔ Nelamangala Bus Station,406,1,3,406,9360,12.988787012820513,77.58021691025641
NES Office ⇔ Nelamangala Bus Station,406,1,3,406 NES-CKNH-NMG,9360,12.988787012820513,77.58021691025641
NITTE Meenakshi College ⇔ Shivajinagara Bus Station,298,1,3,298 NITTE-HBL-SBS,9360,12.988787012820513,77.58021691025641
NR Colony ⇔ Kempegowda Bus Station,31,1,3,31 NRC-VSD-KBS,9360,12.988787012820513,77.58021691025641
NS Palya ⇔ Shanthinagara Bus Station,25-H,1,3,25-H NSP-SNBS,9360,12.988787012820513,77.58021691025641
Naduvatti Colony ⇔ Goraguntepalya,305-F,1,3,305-F NDVC-GGP,9360,12.988787012820513,77.58021691025641
Nagaresh Nagenahalli ⇔ Bagalur,NNH-BLR,1,3,NNH-BLR,9360,12.988787012820513,77.58021691025641
Nagasandra Metro Staiton ⇔ Chikka Banavara,248-AB,1,3,248-AB NGSMS-CKB,9360,12.988787012820513,77.58021691025641
Nagawara Junction ⇔ Yelahanka Old Town,290-EJ,1,3,290-EJ NGWJN-GKVK-YHK,9360,12.988787012820513,77.58021691025641
Nallurahalli ⇔ Depot-41 Gate,333-G,1,3,333-G NLH-D41G,9360,12.988787012820513,77.58021691025641
Nandini Layout Bus Stand ⇔ JP Nagara 3rd Phase,80-A NLO-JP3,1,3,80-A NLO-JP3,9360,12.988787012820513,77.58021691025641
Nandini Layout Bus Stand ⇔ Mayohall G-2,79-E,1,3,79-E NLO-VSD-SBS-MYH,9360,12.988787012820513,77.58021691025641
Narasipura ⇔ Kengeri Bus Station,255-N,1,3,255-N,9360,12.988787012820513,77.58021691025641
National Law College University ⇔ Jalahalli Cross,410-FC,1,3,410-FC NLS-JHC,9360,12.988787012820513,77.58021691025641
Nature Apartment Dommasandra ⇔ Attibele Bus Stand,328-H,1,3,328-H NPTS-ATB,9360,12.988787012820513,77.58021691025641
Navarang Theatre ⇔ Nandini Layout Bus Stand,MF-48,1,3,MF-48,9360,12.988787012820513,77.58021691025641
Nayandahalli Junction ⇔ Hebbala Bridge,501-NH,1,3,501-NH,9360,12.988787012820513,77.58021691025641
Neelasandra Rose Garden ⇔ Kaval Byrasandra,144-K,1,3,144-K,9360,12.988787012820513,77.58021691025641
Neelasandra Rose Garden ⇔ Sultan palya,144-G,1,3,144-G,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ BEL Factory,258-CB,1,3,258-CB NMG-GGP-BEL,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ BEL Factory,258-CB,1,3,258-CB NMG-YTTMC-BEL,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ BEL Layout Dasanapura,255-B,1,3,255-B NLM-BELT,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ BEL Layout Dasanapura,258-CB,1,3,258-CB NMG-BEL LT,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Central Silk Board,500-DG,1,3,500-DG,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Dabaspete,258-MD,1,3,258-MD,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Electronic City Wipro Main Gate,NICE-8,1,3,NICE-8,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Jakkur Layout,500-J,1,3,500-J,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Kengeri Bus Station,516,1,3,516,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Magadi,256-MD,1,3,256-MD,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Nelamangala Bus Station,248-HA,1,3,248-HA NMG-NMG,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Nelamangala Bus Station,CHAKRA-1,1,3,CHAKRA-1,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Nelamangala Bus Station,CHAKRA-1A,1,3,CHAKRA-1A,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Puttenahalli,407,1,3,407 NMG-NES-PTH,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Summanahalli,374-S,1,3,374-S,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Tavarekere,374-N,1,3,374-N,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Thittahalli,377-B,1,3,377-B,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Yelahanka Old Town,401-A,1,3,401-A NMG-YHKOT,9360,12.988787012820513,77.58021691025641
Nelamangala Bus Station ⇔ Yelahanka Old Town,409,1,3,409,9360,12.988787012820513,77.58021691025641
Nelamangala Taluk Office ⇔ Yeshawanthapura Bus Station,258-C,1,3,258-C YBS-NMTO,9360,12.988787012820513,77.58021691025641
Neragenahalli ⇔ Kempegowda Bus Station,297 NGH-KBS,1,3,297 NGH-KBS,9360,12.988787012820513,77.58021691025641
Nethravathi Block-05 ⇔ KR Market,143-E,1,3,143-E NTVB5-KMT,9360,12.988787012820513,77.58021691025641
Niviksha Arcade Yelahanka 5th phase ⇔ Kempegowda International Airport,281-AP,1,3,281-AP YST5NA-KIA,9360,12.988787012820513,77.58021691025641
Nrupathunganagara Chandana Hospital ⇔ Shivajinagara Bus Station,238-E,1,3,238-E NTR-SBS,9360,12.988787012820513,77.58021691025641
Nyaya Degula ⇔ Kempegowda Bus Station,NDC-SNBS-KBS,1,3,NDC-SNBS-KBS,9360,12.988787012820513,77.58021691025641
Oxford Medical College Yadavanahalli ⇔ Anekal,399-F,1,3,399-F OMS-ANK,9360,12.988787012820513,77.58021691025641
PAPAS Trading PVT LTD ⇔ Electronic City 378,378,1,3,378 PTPL-GTG-ELC,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Byrapura,285-F,1,3,285-F PTML-BRPR,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Cauvery Bhavana,285-MA,1,3,285-MA PTML-CVB,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Devanahalli Old Bus Stand,285-M,1,3,285-M PTML-DVH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Dibbur,285-X,1,3,285-X PTML-DBR,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Doddaballapura Bus Stand,285-M,1,3,285-M PTLM-DBP,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Doddaballapura Bus Stand,285-MC,1,3,285-MC PTML-DBP,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Doddaballapura Govt Hospital,285-M,1,3,285-M PTLM-DBPH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Dyavarahalli,285-JE,1,3,285-JE PTML-DYVH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Haniyuru,285,1,3,285 PTML-HNYR,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Haniyuru,285-F,1,3,285-F PTML-BRP-HNYR,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Harohalli Palya,285-YA,1,3,285-YA PTML-HHPL,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Hesaraghatta,253-L,1,3,253-L PTML-HGV,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Jakkur,285-MJ,1,3,285-MJ  D46G-JKR,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Jalige,285-J,1,3,285-J PTML-JLG,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Kempegowda Bus Station,285-K,1,3,285-K PTMT-CVB-KBS,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Koluvarayanahalli,285,1,3,285 PTML-DBRC-KLRH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Kuduregere Colony,283-D,1,3,283-D PTML-KDGC,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Mallasandra Health Center,401-BJ,1,3,401-BJ PTML-MHC,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Narasaiahna Agrahara,285-MP,1,3,285-MP PTML-NAGH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Presidency University,PTLMT-PRU,1,3,PTLMT-PRU,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Shivajinagara Bus Station,285,1,3,285 SBS-MKC-PTLM,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Sonnenahalli,PTML-SNH,1,3,PTML-SNH,9360,12.988787012820513,77.58021691025641
Patalamma Temple ⇔ Yelahanka Old Town,285,1,3,285 PTML-YHKOT,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Abbigere,270-D,1,3,270-D PSS-ABG,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Abbigere,273-B,1,3,273-B PSS-ABG,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Abbigere,401-AK,1,3,401-AK PSS-ABG,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Chikka Banavara,248-AB,1,3,248-AB,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Chikka Banavara,MF-32,1,3,MF-32 PSS-CKB,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Depot-31 Gate,401-M,1,3,401-M PSS-D31G,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Geleyara Balaga Layout,250-S,1,3,250-S PSS-GLB,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Herohalli Cross,BC-7B,1,3,BC-7B PSS-ANDRH-HRHC,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Hesaraghatta,253-J,1,3,253-J PSS-HGV,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ ISRO Murugeshpalya,252-A,1,3,252-A PSS-ISROM,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Jalahalli Cross,MF-26,1,3,MF-26 PSS-JHMS,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ KR Market,252 PSS-KMT,1,3,252 PSS-KMT,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ KR Market (Kalasipalya),251E PSS-KMT,1,3,251E PSS-KMT,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ KR Pura Govt Hospital,507,1,3,507 PSS-GGP-RMN-KRPGH,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Kadugodi Bus Station,507-B,1,3,507-B,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Kempapura,254-E,1,3,254-E PSS-KMP,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Laggere New Bus Stand,251-C,1,3,251-C PSS-RPS-LGR,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Laggere New Bus Stand,PSS-LGR,1,3,PSS-LGR,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Madanayakanahalli,MF-29,1,3,MF-29 PSS-MNH,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Makali,MF-27,1,3,MF-27 PSS-MKL,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Nelamangala Bus Station,256-F,1,3,256-F,9360,12.988787012820513,77.58021691025641
Peenya 2nd Stage ⇔ Sasuveghatta,250-SB,1,3,250-SB PSS-SVG,9360,12.988787012820513,77.58021691025641
